imdb_id,title,imdbid,rating,date,id,dubious,submitterid,year,visible
0091777,Police Academy 3: Back in Training,0091777,1,2009-12-21 23:00:36,577,0,307,1986,1
0091790,Pretty in Pink,0091790,3,2013-07-07 21:18:48,4315,0,7636,1986,1
0091794,Project A-ko,0091794,3,2012-07-06 14:48:13,3398,0,5472,1986,1
0091867,A Room with a View,0091867,3,2010-09-10 12:43:03,1561,0,1874,1985,1
0091869,Rosa Luxemburg,0091869,3,2015-04-25 20:48:57,6221,0,11914,1986,1
0091877,Ruthless People,0091877,3,2013-09-22 15:40:24,4614,0,8325,1986,1
0091949,Short Circuit,0091949,3,2008-07-19 00:00:00,2,0,1,1986,1
0091993,SpaceCamp,0091993,3,2011-09-04 23:58:01,2658,0,4001,1986,1
0092005,Stand By Me,0092005,0,2010-06-04 23:50:34,898,0,808,1986,1
0092007,Star Trek IV:  The Voyage Home,0092007,3,2011-09-01 09:31:22,2648,1,3985,1986,1
0092048,Tampopo,0092048,1,2014-10-01 01:28:00,5795,0,10942,1985,1
0092067,Tenkû no shiro Rapyuta,0092067,3,2009-08-27 19:25:58,484,0,166,1986,1
0092086,!Three Amigos!,0092086,2,2015-04-13 18:50:28,6202,0,11871,1986,1
0092099,Top Gun,0092099,2,2010-10-28 12:26:48,1703,0,2136,1986,1
0092106,"Transformers: The Movie, The",0092106,0,2013-01-23 03:58:11,3850,0,6462,1986,1
0092513,Adventures in Babysitting,0092513,3,2017-03-12 23:00:35,7507,0,14658,1987,1
0092563,Angel Heart,0092563,1,2011-06-29 23:00:51,2471,0,3637,1987,1
0092581,Around the World in Eighty Ways,0092581,3,2010-12-20 11:03:06,1862,1,2396,1987,1
0092593,Au Revoir Les Enfants,0092593,1,2015-01-25 11:56:18,6062,0,11540,1987,1
0092603,Babette's Feast,0092603,3,2010-05-18 14:49:24,815,0,641,1987,1
0092605,Baby Boom,0092605,3,2011-07-13 06:27:41,2523,0,3749,1987,1
0092610,Bad Taste,0092610,0,2016-08-17 17:48:29,7049,0,13849,1987,1
0092644,Beverly Hills Cop II,0092644,1,2010-12-14 06:47:19,1849,0,2365,1987,1
0092675,Bloodsport,0092675,1,2010-07-11 00:40:22,1158,0,1216,1988,1
0092693,El bosque animado,0092693,3,2017-04-25 11:57:41,7590,0,14803,1987,1
0092699,Broadcast News,0092699,3,2014-03-22 14:57:45,5310,0,9728,1987,1
0092752,"Chipmunk Adventure, The",0092752,3,2012-12-29 03:10:18,3781,0,6288,1987,1
0092796,Creepshow 2,0092796,3,2016-04-08 21:55:21,6824,1,13396,1987,1
0092890,Dirty Dancing,0092890,3,2009-05-09 13:43:42,321,,31,1987,1
0092925,Dragnet,0092925,3,2013-09-22 20:03:41,4620,1,8333,1987,1
0092965,Empire of the Sun,0092965,1,2014-04-08 09:04:33,5373,0,9873,1987,1
0092991,Evil Dead II,0092991,3,2013-02-21 12:26:49,3916,1,6630,1987,1
0093010,Fatal Attraction,0093010,3,2013-10-25 21:03:54,4737,1,8547,1987,1
0093011,Fatal Beauty,0093011,2,2011-09-25 05:24:53,2710,0,4079,1987,1
0093058,Full Metal Jacket,0093058,0,2010-04-04 11:54:35,720,0,499,1987,1
0093075,"Gate, The",0093075,2,2013-07-28 22:08:11,4412,0,7865,1987,1
0093105,"Good Morning, Vietnam",0093105,1,2008-08-02 21:13:49,134,,1,1987,1
0093144,Hansel and Gretel,0093144,3,2014-03-17 00:21:42,5290,0,9690,1987,1
0093146,Hard Ticket to Hawaii,0093146,3,2011-05-30 04:58:40,2365,0,3422,1987,1
0093171,Hell Comes to Frogtown,0093171,3,2013-11-12 00:02:04,4815,0,8740,1988,1
0093177,Hellraiser,0093177,3,2012-10-08 23:38:28,3582,0,5879,1987,1
0093191,Wings of Desire,0093191,0,2011-04-25 22:03:29,2243,0,3135,1987,1
0093209,Hope and Glory,0093209,3,2016-08-10 19:24:52,7035,0,13818,1987,1
0093220,House II: The Second Story,0093220,3,2014-06-26 06:14:55,5592,0,10447,1987,1
0093223,House of Games,0093223,3,2011-02-15 01:13:14,2029,0,2713,1987,1
0093225,Housekeeping,0093225,3,2010-07-16 20:28:53,1181,0,1249,1987,1
0093239,I've Heard the Mermaids Singing,0093239,3,2011-04-23 18:33:35,2218,0,3107,1987,1
0093300,Jaws: The Revenge,0093300,3,2016-06-07 07:32:40,6920,0,13611,1987,1
0093389,"Last Emperor, The",0093389,3,2012-05-11 21:34:59,3249,1,5173,1987,1
0093409,Lethal Weapon,0093409,1,2010-07-08 13:36:40,1113,0,1164,1987,1
0093412,La ley del deseo,0093412,3,2017-05-23 12:51:34,7661,0,14905,1987,1
0093415,Light of Day,0093415,3,2013-11-11 22:02:24,4811,0,8736,1987,1
0093437,"Lost Boys, The",0093437,1,2012-01-25 16:21:18,3003,0,4662,1987,1
0093512,Maurice,0093512,2,2011-08-29 07:16:57,2644,0,3977,1987,1
0093565,Moonstruck,0093565,3,2011-10-06 17:49:08,2744,0,4133,1987,1
0093615,Ngati,0093615,3,2013-02-16 08:31:26,3898,0,6589,1987,1
0093617,Nice Girls Don't Explode,0093617,3,2012-10-16 19:22:18,3602,0,5916,1987,1
0093629,A Nightmare on Elm Street 3: Dream Warriors,0093629,3,2014-09-20 14:13:51,5767,0,10866,1987,1
0093690,Outrageous Fortune,0093690,3,2013-06-11 00:25:39,4228,0,7371,1987,1
0093693,Overboard,0093693,3,2010-07-20 06:07:02,1203,0,1283,1987,1
0093748,"Planes, Trains & Automobiles",0093748,1,2011-12-14 22:05:46,2927,0,4484,1987,1
0093756,Police Academy 4: Citizens on Patrol,0093756,1,2009-12-22 15:26:01,579,0,309,1987,1
0093773,Predator,0093773,0,2011-01-23 04:45:31,1928,0,2565,1987,1
0093777,Prince of Darkness,0093777,3,2012-10-17 09:43:22,3611,0,5931,1987,1
0093779,"Princess Bride, The",0093779,2,2009-05-11 19:26:03,322,,32,1987,1
0093818,Radio Days,0093818,1,2011-06-23 04:46:09,2437,0,3589,1987,1
0093822,Raising Arizona,0093822,3,2012-10-29 03:15:35,3635,0,5990,1987,1
0093840,Remando al viento [Rowing with the Wind],0093840,2,2017-01-30 19:47:00,7423,0,14464,1988,1
0093870,RoboCop,0093870,1,2009-11-22 22:14:46,547,0,263,1987,1
0093940,September,0093940,3,2010-10-10 18:21:28,1657,0,2045,1987,1
0094012,Spaceballs,0094012,3,2010-07-04 22:02:22,1078,1,1123,1987,1
0094074,Superman IV: The Quest for Peace,0094074,3,2013-07-02 00:51:33,4297,0,7569,1987,1
0094089,Swimming to Cambodia,0094089,0,2013-12-31 17:43:56,5017,0,9078,1987,1
0094137,3 Men and a Baby,0094137,1,2016-07-27 21:07:46,7002,0,13771,1987,1
0094286,Waiting for the Moon,0094286,3,2014-09-30 06:03:21,5789,0,10934,1987,1
0094315,"Whales Of August, The",0094315,3,2010-11-30 17:50:15,1792,0,2286,1987,1
0094332,"Witches of Eastwick, The",0094332,3,2011-04-29 07:01:44,2250,0,3153,1987,1
0094336,Withnail & I,0094336,1,2011-01-02 16:13:31,1887,0,2471,1987,1
0094606,"Accidental Tourist, The",0094606,2,2016-09-29 13:42:45,7161,0,14040,1988,1
0094608,"Accused, The",0094608,3,2011-07-07 07:35:52,2502,1,3684,1988,1
0094612,Action Jackson,0094612,1,2011-09-07 18:27:34,2663,0,4008,1988,1
0094625,Akira,0094625,1,2011-04-25 22:56:22,2244,0,3136,1988,1
0094631,Alien Nation,0094631,1,2011-10-21 06:49:16,2784,0,4213,1988,1
0094663,Another Woman,0094663,3,2014-04-11 07:16:41,5383,0,9904,1988,1
0094668,Appleseed,0094668,3,2013-07-20 18:37:01,4374,0,7784,1988,1
0094715,Beaches,0094715,3,2011-07-06 10:27:14,2493,0,3672,1988,1
0094721,Beetle Juice,0094721,3,2010-01-20 00:13:50,647,0,386,1988,1
0094737,Big,0094737,1,2014-03-25 07:10:52,5324,0,9754,1988,1
0094739,Big Business,0094739,3,2011-07-07 07:46:34,2505,0,3687,1988,1
0094824,Caddyshack II,0094824,3,2014-06-16 13:59:00,5569,0,10387,1988,1
0094862,Child's Play,0094862,3,2013-10-17 16:37:37,4705,0,8489,1988,1
0094898,Coming to America,0094898,3,2009-01-17 00:26:05,256,,21,1988,1
0094921,Crossing Delancey,0094921,3,2013-12-26 18:27:31,4990,0,9035,1988,1
0094947,Dangerous Liaisons,0094947,3,2010-10-03 21:48:56,1629,0,2001,1988,1
0094964,Dead Ringers,0094964,2,2013-10-07 01:45:16,4672,0,8435,1988,1
0095016,Die Hard,0095016,3,2010-01-21 21:15:56,619,0,402,1988,1
0095037,"Distant Voices, Still Lives",0095037,3,2011-12-28 05:05:07,2960,0,4562,1988,1
0095145,Feds,0095145,3,2011-09-04 05:13:50,2653,0,3996,1988,1
0095159,A Fish Called Wanda,0095159,3,2011-01-14 14:32:54,1911,0,2532,1988,1
0095270,Hairspray,0095270,3,2011-06-29 14:16:44,2462,0,3626,1988,1
0095294,Hellbound: Hellraiser II,0095294,1,2014-03-09 15:26:02,5261,0,9620,1988,1
0095305,High Tide,0095305,3,2011-09-08 13:06:32,2665,0,4012,1987,1
0095327,Grave of the Fireflies,0095327,0,2014-10-23 17:59:51,5867,0,11101,1988,1
0095444,Killer Klowns from Outer Space,0095444,0,2010-12-19 22:43:21,1860,0,2390,1988,1
0095489,"Land Before Time, The",0095489,3,2011-12-06 01:46:16,2905,0,4440,1988,1
0095497,"Last Temptation of Christ, The",0095497,2,2014-02-02 17:52:42,5128,0,9346,1988,1
0095583,Maniac Cop,0095583,3,2010-05-18 09:46:07,814,0,640,1988,1
0095593,Married to the Mob,0095593,3,2012-09-29 11:43:42,3559,0,5840,1988,1
0095631,Midnight Run,0095631,2,2011-12-05 06:43:46,2903,0,4437,1988,1
0095675,Women on the Verge of a Nervous Breakdown,0095675,3,2011-06-17 11:27:43,2406,0,3524,1988,1
0095687,My Stepmother Is an Alien,0095687,3,2013-11-03 18:37:31,4774,0,8610,1988,1
0095690,Mystic Pizza,0095690,3,2010-06-12 09:54:46,940,0,883,1988,1
0095705,"Naked Gun: From the Files of Police Squad!, The",0095705,1,2010-12-05 06:39:22,1824,0,2322,1988,1
0095742,A Nightmare on Elm Street 4: The Dream Master,0095742,3,2015-01-06 22:44:31,6020,0,11456,1988,1
0095765,Cinema Paradiso,0095765,1,2013-12-28 02:23:34,4998,0,9048,1988,1
0095776,Oliver & Company,0095776,2,2010-07-20 11:28:16,1210,0,1295,1988,1
0095801,Bagdad Cafe,0095801,3,2011-04-23 18:29:13,2215,0,3104,1987,1
0095882,Police Academy 5: Assignment: Miami Beach,0095882,1,2009-12-22 18:26:17,580,0,310,1988,1
0095889,Poltergeist III,0095889,3,2010-11-01 03:29:37,1714,0,2159,1988,1
0095925,Pumpkinhead,0095925,3,2016-09-06 13:12:00,7099,1,13936,1988,1
0095953,Rain Man,0095953,1,2012-08-20 19:58:23,3482,0,5686,1988,1
0096001,Rock 'n' Roll Mom,0096001,3,2013-09-14 18:56:43,4582,0,8260,1988,1
0096037,Satisfaction,0096037,3,2011-07-05 04:35:02,2485,0,3663,1988,1
0096061,Scrooged,0096061,3,2013-12-25 23:01:27,4986,0,9030,1988,1
0096163,Spoorloos,0096163,1,2014-10-28 21:03:17,5881,0,11126,1988,1
0096176,Sticky Fingers,0096176,3,2014-03-08 22:03:49,5258,0,9614,1988,1
0096256,They Live,0096256,0,2010-07-23 17:37:29,1293,0,1400,1988,1
0096283,Tonari no Totoro,0096283,3,2009-01-17 23:04:52,259,,21,1988,1
0096289,Torch Song Trilogy,0096289,1,2012-02-27 10:25:13,3075,0,4814,1988,1
0096320,Twins,0096320,3,2009-12-20 09:38:52,572,0,301,1988,1
0096324,Two Moon Junction,0096324,3,2013-09-24 21:59:35,4628,0,8347,1988,1
0096438,Who Framed Roger Rabbit,0096438,1,2008-08-02 23:50:56,136,,1,1988,1
0096446,Willow,0096446,3,2010-04-17 04:35:13,739,0,523,1988,1
0096461,Wong gok ka moon,0096461,0,2016-02-25 23:10:50,6746,0,13242,1988,1
0096463,Working Girl,0096463,3,2010-07-04 05:06:05,1070,0,1115,1988,1
0096465,World Gone Wild,0096465,3,2013-11-11 22:52:01,4813,1,8738,1988,1
0096487,Young Guns,0096487,1,2013-09-14 18:18:44,4578,0,8256,1988,1
0096523,L'etudiante,0096523,3,2010-10-05 22:09:47,1647,0,2023,1988,1
0096734,"'Burbs, The",0096734,1,2011-02-26 23:05:58,2074,0,2788,1989,1
0096754,"Abyss, The",0096754,3,2010-08-18 07:48:09,1478,0,1725,1989,1
0096764,"Adventures of Baron Munchausen, The",0096764,1,2014-06-27 18:11:39,5595,0,10454,1988,1
0096787,All Dogs Go to Heaven,0096787,3,2011-07-13 23:34:20,2528,0,3762,1989,1
0096874,Back to the Future Part II,0096874,3,2008-08-09 22:35:56,150,,1,1989,1
0096895,Batman,0096895,1,2010-07-02 23:55:17,1023,0,1061,1989,1
0096928,Bill & Ted's Excellent Adventure,0096928,2,2011-06-29 14:17:01,2463,0,3627,1989,1
0096969,Born on the Fourth of July,0096969,3,2014-06-18 17:51:17,5574,0,10402,1989,1
0097050,"Adventures of Milo and Otis, The",0097050,1,2012-03-06 20:14:37,3093,0,4860,1986,1
0097106,A Tale of Springtime,0097106,3,2014-03-19 07:35:57,5301,0,9713,1990,1
0097108,"Cook, the Thief, His Wife & Her Lover, The",0097108,1,2013-09-17 01:36:04,4597,0,8283,1989,1
0097123,Crimes and Misdemeanors,0097123,3,2011-08-15 13:32:37,2619,0,3929,1989,1
0097162,Dead Calm,0097162,0,2013-09-21 03:44:15,4606,0,8308,1989,1
0097165,Dead Poets Society,0097165,1,2011-05-29 21:25:15,2361,0,3417,1989,1
0097216,Do the Right Thing,0097216,2,2015-12-12 01:52:13,6594,0,12872,1989,1
0097235,"Dream Team, The",0097235,0,2013-09-14 18:41:22,4579,0,8257,1989,1
0097239,Driving Miss Daisy,0097239,3,2016-11-10 21:27:20,7255,0,14187,1989,1
0097240,Drugstore Cowboy,0097240,2,2013-02-24 19:42:57,3934,0,6658,1989,1
0097336,Fat Man and Little Boy,0097336,1,2010-04-12 05:15:45,734,0,518,1989,1
0097351,Field of Dreams,0097351,2,2016-11-17 14:26:04,7268,0,14220,1989,1
0097366,Fletch Lives,0097366,1,2010-12-09 03:29:50,1833,0,2336,1989,1
0097388,Friday the 13th Part VIII: Jason Takes Manhattan,0097388,3,2016-01-22 21:42:18,6675,0,13104,1989,1
0097423,"Get Smart, Again!",0097423,3,2010-12-13 08:43:35,1847,0,2356,1989,1
0097428,Ghostbusters II,0097428,2,2010-09-06 07:41:54,1540,0,1842,1989,1
0097441,Glory,0097441,0,2016-07-13 03:23:46,6975,0,13721,1989,1
0097444,Godzilla vs. Biollante,0097444,3,2016-10-18 01:56:56,7213,0,14123,1989,1
0097493,Heathers,0097493,3,2010-05-28 03:41:42,859,0,737,1988,1
0097499,Henry V,0097499,3,2011-05-28 10:05:08,2353,0,3405,1989,1
0097523,"Honey, I Shrunk the Kids",0097523,3,2010-09-23 02:08:10,1603,0,1950,1989,1
0097576,Indiana Jones and the Last Crusade,0097576,0,2010-07-04 03:11:38,1049,0,1092,1989,1
0097728,Leningrad Cowboys Go America,0097728,0,2013-09-29 14:58:42,4646,0,8382,1989,1
0097731,Let It Ride,0097731,2,2010-10-04 07:07:29,1640,0,2013,1989,1
0097733,Lethal Weapon 2,0097733,3,2016-10-25 16:19:33,7222,0,14138,1989,1
0097737,Leviathan,0097737,3,2013-02-24 07:35:24,3932,0,6654,1989,1
0097742,Licence to Kill,0097742,2,2013-07-18 19:43:13,4364,0,7766,1989,1
0097757,"Little Mermaid, The",0097757,3,2010-01-23 23:28:14,666,0,415,1989,1
0097790,Loverboy,0097790,3,2016-08-17 15:58:30,7048,1,13848,1989,1
0097814,Majo no takkyûbin (Kiki's Delivery Service),0097814,3,2010-03-13 07:22:11,700,0,461,1989,1
0097815,Major League,0097815,1,2013-01-06 17:05:10,3808,0,6342,1989,1
0097858,Meet The Feebles,0097858,3,2013-05-29 07:15:02,4175,0,7273,1989,1
0097883,Millennium,0097883,3,2017-02-12 02:26:19,7438,0,14513,1989,1
0097937,My Left Foot,0097937,3,2016-11-17 14:29:57,7269,1,14221,1989,1
0097940,Mystery Train,0097940,1,2009-12-27 21:54:47,591,0,321,1989,1
0097981,A Nightmare on Elm Street 5: The Dream Child,0097981,3,2015-01-07 06:27:37,6024,0,11460,1989,1
0098032,Oranges Are Not The Only Fruit,0098032,3,2013-07-25 19:51:00,4397,0,7830,1989,1
0098063,Paprika,0098063,3,2016-11-02 09:00:04,7235,0,14157,1991,1
0098105,Police Academy 6: City Under Siege,0098105,1,2009-12-22 19:07:35,581,0,311,1989,1
0098147,Qin yong,0098147,3,2012-09-30 08:48:37,3566,0,5847,1990,1
0098189,Resan till Melonia,0098189,1,2009-06-06 21:23:43,336,,21,1989,1
0098206,Road House,0098206,1,2009-09-21 23:17:13,511,0,205,1989,1
0098258,Say Anything...,0098258,2,2013-06-26 02:27:26,4270,0,7487,1989,1
0098300,Shag,0098300,3,2013-06-24 19:38:42,4268,0,7477,1989,1
0098309,She-Devil,0098309,3,2011-07-05 07:05:09,2488,0,3666,1989,1
0098319,Shirley Valentine,0098319,3,2010-07-05 10:27:55,1103,0,1149,1989,1
0098327,"Seventh Continent, The",0098327,3,2013-01-03 22:28:36,3803,0,6326,1989,1
0098382,Star Trek V: The Final Frontier,0098382,1,2010-07-20 05:58:02,1201,0,1281,1989,1
0098384,Steel Magnolias,0098384,3,2010-06-08 17:58:23,924,0,851,1989,1
0098453,Teen Witch,0098453,3,2013-11-01 14:51:15,4760,0,8590,1989,1
0098519,Troop Beverly Hills,0098519,3,2010-05-27 20:46:09,849,0,720,1989,1
0098532,"Match Factory Girl, The",0098532,3,2014-03-28 07:55:15,5333,1,9771,1990,1
0098536,Turner & Hooch,0098536,1,2014-03-12 17:46:51,5277,0,9652,1989,1
0098546,UHF,0098546,1,2013-04-09 08:14:22,4036,0,6921,1989,1
0098554,Uncle Buck,0098554,3,2008-08-11 11:38:17,159,,1,1989,1
0098627,Weekend at Bernie's,0098627,1,2010-12-09 10:16:05,1834,0,2337,1989,1
0098635,When Harry Met Sally,0098635,3,2008-09-10 03:47:37,181,,12,1989,1
0098675,"Wonderful Wizard of Oz, The",0098675,3,2010-07-03 01:14:46,1034,0,1073,1987,1
0098724,"Sex, Lies, and Videotape",0098724,2,2011-02-23 21:31:43,2065,1,2775,1989,1
0098897,Portrait of a Marriage,0098897,3,2014-04-15 17:16:18,5399,0,9949,1990,1
0099005,Air America,0099005,0,2013-11-11 04:46:53,4807,0,8725,1990,1
0099012,Alice,0099012,3,2015-01-27 03:49:36,6081,0,11564,1990,1
0099040,An Angel at My Table,0099040,3,2011-05-15 05:44:21,2296,0,3302,1990,1
0099088,Back to the Future Part III,0099088,1,2008-08-09 22:36:11,151,,1,1990,1
0099165,"Bonfire of the Vanities, The",0099165,2,2011-05-19 20:53:07,2313,0,3330,1990,1
0099253,Child's Play 2,0099253,3,2013-10-17 16:52:23,4706,0,8490,1990,1
0099321,Criminal Justice,0099321,3,2015-06-01 23:34:50,6289,0,12164,1990,1
0099329,Cry-Baby,0099329,3,2015-11-28 16:30:30,6562,0,12825,1990,1
0099348,Dances with Wolves,0099348,1,2017-05-21 11:50:17,7626,0,14867,1990,1
0099365,Darkman,0099365,0,2011-04-25 03:35:26,2242,0,3133,1990,1
0099422,Dick Tracy,0099422,1,2014-10-11 22:41:37,5833,0,11023,1991,1
0099423,Die Hard 2,0099423,3,2011-12-29 04:47:04,2963,1,4573,1990,1
0099487,Edward Scissorhands,0099487,3,2011-06-25 21:56:41,2442,0,3599,1990,1
0099582,Flatliners,0099582,3,2011-12-19 01:21:01,2942,0,4504,1990,1
0099653,Ghost,0099653,3,2010-07-09 05:08:58,1130,0,1182,1990,1
0099685,Goodfellas,0099685,3,2011-04-23 18:22:33,2211,1,3100,1990,1
0099731,"Handmaid's Tale, The",0099731,3,2010-06-09 02:17:09,926,0,854,1990,1
0099733,Happily Ever After,0099733,3,2012-05-11 19:03:30,3247,0,5170,1990,1
0099776,Europa Europa,0099776,2,2014-04-01 03:34:57,5347,0,9796,1990,1
0099785,Home Alone,0099785,2,2009-08-09 21:26:21,432,0,100,1990,1
0099810,"Hunt for Red October, The",0099810,1,2012-01-25 02:59:40,3000,1,4658,1990,1
0099817,Dark Angel (I Come in Peace),0099817,0,2012-11-06 04:17:38,3662,0,6043,1990,1
0099818,I Hired a Contract Killer,0099818,0,2013-04-23 09:46:32,4080,0,7020,1990,1
0099819,I love you to death,0099819,3,2013-09-14 10:52:25,4574,0,8250,1990,1
0099851,Into The Woods,0099851,3,2013-06-14 19:12:49,4241,0,7398,1991,1
0099864,It,0099864,1,2009-08-14 11:39:24,454,0,126,1990,1
0099871,Jacob's Ladder,0099871,1,2014-08-11 05:56:18,5688,0,10675,1990,1
0099892,Joe Versus the Volcano,0099892,2,2011-11-02 03:25:41,2820,0,4271,1990,1
0099938,Kindergarten Cop,0099938,3,2015-11-16 02:54:31,6542,0,12795,1990,1
0100009,Lethal Games,0100009,3,2014-02-04 02:39:39,5133,0,9355,1991,1
0100024,Life Is Sweet,0100024,3,2010-05-13 19:03:44,796,0,605,1990,1
0100046,"Long Walk Home, The",0100046,3,2013-04-07 12:51:59,4034,0,6912,1990,1
0100054,Lord of the Flies,0100054,0,2014-06-09 13:06:43,5556,0,10344,1990,1
0100140,Mermaids,0100140,3,2009-08-10 16:37:38,443,0,111,1990,1
0100150,Miller's Crossing,0100150,0,2013-10-29 16:56:02,4750,0,8575,1990,1
0100151,Mindwalk,0100151,3,2010-07-14 11:52:45,1173,0,1234,1990,1
0100157,Misery,0100157,1,2009-08-15 17:27:26,459,0,132,1990,1
0100234,Close-Up,0100234,1,2012-09-29 20:31:44,3561,0,5842,1990,1
0100263,Nikita,0100263,3,2010-05-28 21:11:54,869,0,754,1990,1
0100332,Paris is Burning,0100332,3,2010-08-04 22:30:40,1441,0,1625,1990,1
0100395,Postcards from the Edge,0100395,3,2009-10-29 20:07:35,533,0,237,1990,1
0100403,Predator 2,0100403,2,2014-02-17 07:15:21,5182,1,9474,1990,1
0100404,Presumed Innocent,0100404,1,2014-09-25 09:47:27,5777,0,10899,1990,1
0100405,Pretty Woman,0100405,3,2011-03-31 14:23:58,2156,0,2984,1990,1
0100491,Riff-Raff,0100491,0,2017-05-17 13:14:47,7609,0,14848,1991,1
0100502,RoboCop 2,0100502,1,2014-03-05 21:11:33,5237,0,9586,1990,1
0100519,Rosencrantz & Guildenstern Are Dead,0100519,1,2017-05-21 18:13:04,7659,0,14900,1990,1
0100530,"Russia House, The",0100530,0,2012-09-09 10:53:23,3524,0,5768,1990,1
0100557,"Nasty Girl (Das schreckliche Mädchen), The",0100557,3,2016-01-08 03:50:33,6656,0,13046,1990,1
0100691,Stella,0100691,2,2014-06-20 18:54:56,5581,0,10421,1990,1
0100758,Teenage Mutant Ninja Turtles,0100758,2,2014-03-16 16:06:57,5284,1,9680,1990,1
0100802,Total Recall,0100802,1,2008-08-01 00:12:28,118,,1,1990,1
0100814,Tremors,0100814,3,2010-10-15 22:11:19,1663,0,2064,1990,1
0100911,"Welcome Home, Roxy Carmichael",0100911,3,2014-07-05 03:21:03,5614,0,10484,1990,1
0100924,Where the Heart Is,0100924,3,2014-09-25 06:39:29,5776,0,10898,1990,1
0100928,White Hunter Black Heart,0100928,1,2011-01-28 10:02:47,1935,0,2587,1990,1
0100934,Wild Orchid,0100934,3,2010-08-23 23:45:25,1499,0,1764,1989,1
0100935,Wild at Heart,0100935,2,2011-07-27 09:05:30,2577,0,3851,1990,1
0100944,"Witches, The",0100944,3,2008-10-23 16:57:13,209,,17,1990,1
0100963,King of Beggars,0100963,2,2012-09-27 06:59:43,3556,0,5836,1992,1
0100990,"I, the Worst of All",0100990,3,2010-11-02 10:21:35,1728,0,2176,1990,1
0101272,"Addams Family, The",0101272,3,2012-10-15 15:52:56,3595,0,5900,1991,1
0101318,"Lovers on the Bridge, The",0101318,1,2014-03-28 07:51:26,5332,0,9770,1991,1
0101329,An American Tail: Fievel Goes West,0101329,3,2011-07-06 06:40:14,2491,0,3670,1991,1
0101410,Barton Fink,0101410,1,2011-05-20 20:09:33,2315,0,3332,1991,1
0101414,Beauty and the Beast,0101414,3,2008-09-13 11:06:09,183,,1,1991,1
0101452,Bill & Ted's Bogus Journey,0101452,1,2012-05-12 14:54:06,3251,0,5177,1991,1
0101465,Black Robe,0101465,1,2011-05-23 01:54:01,2326,0,3353,1991,1
0101507,Boyz n the Hood,0101507,2,2014-07-14 13:11:17,5638,0,10536,1991,1
0101587,City Slickers,0101587,3,2016-12-29 20:59:48,7365,0,14369,1991,1
0101597,Closet Land,0101597,0,2010-08-02 20:03:39,1429,0,1602,1991,1
0101627,Critters 3,0101627,3,2011-12-08 00:56:44,2913,0,4460,1991,1
0101640,Raise the Red Lantern,0101640,3,2010-07-24 05:54:04,1297,1,1409,1991,1
0101698,Defending Your Life,0101698,3,2013-09-27 01:03:20,4631,1,8361,1991,1
0101701,Delirious,0101701,1,2011-10-21 06:49:18,2785,0,4214,1991,1
0101745,Doc Hollywood,0101745,1,2010-07-04 22:53:09,1089,0,1135,1991,1
0101757,Don't Tell Mom the Babysitter's Dead,0101757,3,2011-08-24 14:57:58,2637,0,3965,1991,1
0101765,"Double Life of Veronique, The",0101765,3,2011-04-09 20:11:39,2180,0,3042,1991,1
0101811,Enchanted April,0101811,3,2011-03-20 04:29:33,2128,0,2895,1992,1
0101829,Europa,0101829,0,2013-10-25 20:19:49,4736,0,8545,1991,1
0101889,"Fisher King, The",0101889,3,2010-07-29 22:22:23,1405,1,1551,1991,1
0101891,"Five Heartbeats, The",0101891,1,2014-10-07 19:48:06,5814,0,10996,1991,1
0101898,Flirting,0101898,2,2010-07-26 20:20:02,1346,0,1466,1991,1
0101912,Frankie and Johnny,0101912,1,2017-05-21 12:55:33,7632,0,14873,1991,1
0101917,Freddy's Dead: The Final Nightmare,0101917,2,2015-01-07 23:07:38,6028,0,11466,1991,1
0101921,Fried Green Tomatoes,0101921,3,2010-04-26 15:37:18,767,0,560,1991,1
0101991,Hachi-gatsu no rapusodi,0101991,3,2016-10-06 06:50:30,7172,0,14057,1991,1
0102057,Hook,0102057,2,2010-07-03 01:11:48,1033,0,1072,1991,1
0102059,Hot Shots!,0102059,1,2012-09-29 22:22:24,3563,0,5844,1991,1
0102070,Hudson Hawk,0102070,3,2012-09-24 10:25:30,3544,0,5815,1991,1
0102103,Impromptu,0102103,3,2010-06-07 03:13:11,913,0,833,1991,1
0102138,JFK,0102138,3,2016-10-15 22:46:06,7200,0,14105,1991,1
0102250,L.A. Story,0102250,3,2013-10-06 15:34:03,4666,1,8425,1991,1
0102266,"Last Boy Scout, The",0102266,3,2013-06-29 12:44:06,4290,1,7551,1991,1
0102303,Life Stinks,0102303,0,2013-09-14 18:13:42,4577,0,8255,1991,1
0102313,"Linguini Incident, The",0102313,3,2014-07-15 01:49:15,5639,0,10541,1991,1
0102370,Madonna: Truth or Dare,0102370,3,2014-03-09 03:43:06,5260,0,9616,1991,1
0102436,'Merci la vie',0102436,3,2011-06-17 13:43:16,2408,0,3526,1991,1
0102492,My Girl,0102492,3,2014-03-09 22:16:24,5265,0,9625,1991,1
0102494,My Own Private Idaho,0102494,1,2017-05-21 15:27:34,7650,0,14891,1991,1
0102510,"Naked Gun 2 1/2: The Smell of Fear, The",0102510,1,2010-12-05 06:47:52,1825,0,2323,1991,1
0102522,Nekromantik 2,0102522,1,2015-06-29 15:02:13,6335,0,12287,1991,1
0102536,Night on Earth,0102536,3,2011-11-18 15:21:47,2846,0,4333,1991,1
